Packet #,Device ID,TX Timestamp,RX Timestamp,RTT Latency [ms],Data Rate [Kbps],Response,Latest IPC Msg
5,901564800FC4,02:31:59.976,02:32:02.886,2910.0299999999997,0.23367456692886326,YES,0x93 0x02 0x43 0xA0 0x5F 0x09 0x00 0x00
5,901564800FC4,02:31:59.976,02:32:03.042,3066.652,0.22174019093134795,YES,0x93 0x02 0x43 0xA0 0x58 0x09 0x00 0x00
5,901564800FC4,02:31:59.976,02:32:03.092,3116.012,0.21822765765985497,YES,0x93 0x02 0x33 0x9F 0x59 0x02 0x00 0x00
5,901564800FC4,02:31:59.976,02:32:04.563,4587.183999999999,0.1482390939626577,YES,0x93 0x02 0x12 0x9E 0x52 0x07 0x00 0x00
5,901564800FC4,02:31:59.976,02:32:04.597,4621.660999999999,0.1471332492798585,YES,0x93 0x02 0x11 0xA6 0x5E 0x03 0x00 0x00
6,901564800E70,02:32:04.977,02:32:05.013,36.174,22.11533145353016,YES,0x92 0x06 0x00 0x00 0x11 0x12 0x22 0x13 0x23 0x33 0x43
6,901564800FC4,02:32:04.977,02:32:05.025,48.239999999999995,14.096185737976782,YES,0x93 0x02 0x43 0xA0 0x5B 0x06 0x00 0x00
6,901564800E5A,02:32:04.977,02:32:05.176,199.34799999999998,3.41112025202159,YES,0x93 0x06 0x12 0xA2 0x4A 0x01 0x00 0x00
6,901564800FA8,02:32:04.977,02:32:05.187,209.54,3.2452037797079316,YES,0x93 0x06 0x11 0xB3 0x46 0x02 0x00 0x00
6,901564800FA8,02:32:04.977,02:32:05.238,260.716,2.608202028260636,YES,0x93 0x06 0x22 0xA1 0x47 0x01 0x00 0x00
6,901564800F76,02:32:04.977,02:32:05.375,397.529,1.710567027814323,YES,0x93 0x06 0x22 0x9F 0x59 0x03 0x00 0x00
6,901564800F76,02:32:04.977,02:32:05.426,448.57599999999996,1.515908118133828,YES,0x93 0x06 0x12 0xA7 0x4E 0x02 0x00 0x00
6,901564800E70,02:32:04.977,02:32:05.460,482.713,1.4087045511515124,YES,0x93 0x06 0x11 0xA6 0x5E 0x03 0x00 0x00
6,901564800F76,02:32:04.977,02:32:05.475,497.612,1.3665265307106742,YES,0x93 0x06 0x23 0xA1 0x55 0x02 0x00 0x00
6,901564800F76,02:32:04.977,02:32:05.528,551.276,1.2335019119279633,YES,0x93 0x06 0x11 0x9D 0x53 0x04 0x00 0x00
6,901564800E5A,02:32:04.977,02:32:05.581,603.804,1.1261932680141238,YES,0x93 0x06 0x23 0xA3 0x51 0x04 0x00 0x00
6,901564800FA8,02:32:04.977,02:32:05.608,631.15,1.0773983997464944,YES,0x93 0x06 0x23 0xA5 0x59 0x04 0x00 0x00
